pc,type,mispredicts,total,misPermil,dirMiss,tgtMiss,noPredMiss
1eab4,5,1,4,250,0,0,1
1eabc,5,1,4,250,0,0,1
24bc4,0,1,1,1000,0,0,1
1eacc,5,1,4,250,0,0,1
1ead4,5,1,4,250,0,0,1
1e842,5,1,1,1000,0,0,1
3026a,3,1,1308,0.764526,0,0,1
24c78,5,1,1,1000,0,0,1
1e676,0,1,1,1000,0,0,1
eb8c2,0,1,4,250,0,0,1
240fa,0,1,1,1000,0,0,1
eb884,0,1,4,250,0,0,1
3028a,5,1,175,5.71429,0,0,1
1e6c4,5,1,1,1000,0,0,1
1e6d0,0,1,1,1000,0,0,1
1e6d6,0,1,1,1000,0,0,1
32c5a,0,1,37,27.027,0,0,1
1e824,5,1,1,1000,0,0,1
1ead6,0,1,4,250,0,0,1
1e860,5,1,1,1000,0,0,1
1e87e,5,1,1,1000,0,0,1
eae3a,0,1,3,333.333,0,0,1
1e8a8,5,1,1,1000,0,0,1
1e8b0,0,1,1,1000,0,0,1
3029e,0,1,175,5.71429,0,0,1
1e8e4,5,1,1,1000,0,0,1
1e8ec,0,1,1,1000,0,0,1
eb032,0,1,2,500,0,0,1
1e900,0,1,1,1000,0,0,1
1e926,5,1,1,1000,0,0,1
1e94a,5,1,1,1000,0,0,1
eb28e,0,1,2,500,0,0,1
32b70,0,1,76,13.1579,0,0,1
2443e,0,1,157,6.36943,0,0,1
ca382,5,1,1,1000,0,0,1
32b44,0,1,76,13.1579,0,0,1
ca582,0,1,1,1000,0,0,1
243f2,5,1,157,6.36943,0,0,1
eb146,0,1,1,1000,0,0,1
e675a,0,1,27,37.037,0,0,1
eb2f2,0,1,2,500,0,0,1
ca42e,0,1,1,1000,0,0,1
32afa,0,1,76,13.1579,0,0,1
eb2aa,0,1,2,500,0,0,1
20a5c,5,1,1,1000,0,0,1
32af0,0,1,76,13.1579,0,0,1
20ace,5,1,1,1000,0,0,1
eb14e,0,1,1,1000,0,0,1
e676e,0,1,27,37.037,0,0,1
20b0c,5,1,1,1000,0,0,1
20b10,0,1,1,1000,0,0,1
20b5c,0,1,1,1000,0,0,1
eb186,0,1,1,1000,0,0,1
eb1b8,0,1,1,1000,0,0,1
ca536,0,1,1,1000,0,0,1
20e64,0,1,58,17.2414,0,0,1
e67ac,0,1,2,500,0,0,1
1f046,0,1,157,6.36943,0,0,1
1eae2,5,1,4,250,0,0,1
e630a,0,1,1248,0.801282,0,0,1
1eb04,5,1,1,1000,0,0,1
1eb2a,5,1,1,1000,0,0,1
1eb50,5,1,1,1000,0,0,1
e630c,0,1,1248,0.801282,0,0,1
1eef8,0,1,1,1000,0,0,1
c9e50,0,1,1,1000,0,0,1
1f018,5,1,157,6.36943,0,0,1
1f030,5,1,157,6.36943,0,0,1
e633c,0,1,1248,0.801282,0,0,1
eb664,0,1,3,333.333,0,0,1
1e640,0,1,1,1000,0,0,1
1f11c,0,1,157,6.36943,0,0,1
eb63e,0,1,3,333.333,0,0,1
eb624,0,1,3,333.333,0,0,1
c9e7a,0,1,1,1000,0,0,1
1f748,0,1,77,12.987,0,0,1
1f77e,5,1,77,12.987,0,0,1
1f78a,0,1,76,13.1579,0,0,1
24466,5,1,157,6.36943,0,0,1
eb5c8,0,1,3,333.333,0,0,1
eb5b6,0,1,3,333.333,0,0,1
eb592,0,1,3,333.333,0,0,1
e6732,0,1,28,35.7143,0,0,1
24fda,0,1,1,1000,0,0,1
ec212,0,1,261,3.83142,0,0,1
33156,4,1,76,13.1579,0,1,0
24fec,0,1,1,1000,0,0,1
bdcbc,0,1,10,100,0,0,1
4d100,0,1,958,1.04384,0,0,1
1d350,0,1,1,1000,0,0,1
ec1c0,0,1,3,333.333,0,0,1
ec1b4,0,1,3,333.333,0,0,1
ec1aa,0,1,3,333.333,0,0,1
33028,0,1,76,13.1579,0,0,1
1d3aa,0,1,1,1000,0,0,1
1d3b0,0,1,12,83.3333,0,0,1
33380,5,1,76,13.1579,0,0,1
4f4c8,0,1,9,111.111,0,0,1
ebd8c,3,1,1248,0.801282,0,0,1
e5ede,0,1,2,500,0,0,1
24fc4,0,1,1,1000,0,0,1
32ffa,5,1,77,12.987,0,0,1
24fbc,5,1,1,1000,0,0,1
bdd0a,0,1,10,100,0,0,1
1d6f0,0,1,1,1000,0,0,1
1d6fc,0,1,1,1000,0,0,1
24f92,5,1,1,1000,0,0,1
ebcde,0,1,12,83.3333,0,0,1
ebcd8,0,1,11,90.9091,0,0,1
21416,0,1,4,250,0,0,1
2519e,5,1,1,1000,0,0,1
2517e,5,1,1,1000,0,0,1
3448a,0,1,1,1000,0,0,1
1ce84,0,1,157,6.36943,0,0,1
ed0d6,0,1,4,250,0,0,1
1ceb6,0,1,157,6.36943,0,0,1
1cebc,0,1,101,9.90099,0,0,1
2515e,5,1,1,1000,0,0,1
3446a,0,1,1,1000,0,0,1
2513e,5,1,1,1000,0,0,1
ed096,0,1,151,6.62252,0,0,1
2511e,5,1,1,1000,0,0,1
1d772,0,1,1,1000,0,0,1
250f6,5,1,1,1000,0,0,1
e5ec0,5,1,2,500,0,0,1
1cf60,0,1,2512,0.398089,0,0,1
2f8f0,3,1,1,1000,0,0,1
1cf72,0,1,628,1.59236,0,0,1
1cfda,0,1,628,1.59236,0,0,1
ecc14,0,1,41,24.3902,0,0,1
bdc8a,0,1,10,100,0,0,1
ecbfc,0,1,41,24.3902,0,0,1
ec9ea,0,1,3,333.333,0,0,1
ec9e2,0,1,3,333.333,0,0,1
33382,0,1,76,13.1579,0,0,1
1e51a,5,1,1,1000,0,0,1
10d45a,0,1,6,166.667,0,0,1
10d45e,0,1,3,333.333,0,0,1
2fa88,5,1,1,1000,0,0,1
ebab0,0,1,43,23.2558,0,0,1
1d982,0,1,1,1000,0,0,1
d8662,0,1,2,500,0,0,1
1d9a8,0,1,5,200,0,0,1
32d86,0,1,36,27.7778,0,0,1
3025c,3,1,9,111.111,0,0,1
eba06,0,1,2,500,0,0,1
eb9f8,3,1,2,500,0,0,1
e6122,0,1,3,333.333,0,0,1
10d41c,0,1,6,166.667,0,0,1
1e520,0,1,1,1000,0,0,1
eb9c4,0,1,2,500,0,0,1
1e54c,5,1,1,1000,0,0,1
1e56e,5,1,1,1000,0,0,1
1e594,5,1,1,1000,0,0,1
1e5ba,5,1,1,1000,0,0,1
1e5de,5,1,1,1000,0,0,1
eb9a6,0,1,2,500,0,0,1
32cf6,0,1,1,1000,0,0,1
1e60a,5,1,1,1000,0,0,1
1e612,5,1,1,1000,0,0,1
1e61a,0,1,1,1000,0,0,1
ebbea,5,1,4,250,0,0,1
32e64,0,1,36,27.7778,0,0,1
eae02,0,1,3,333.333,0,0,1
1d79a,0,1,1,1000,0,0,1
4f456,0,1,9,111.111,0,0,1
24f68,0,1,1,1000,0,0,1
10d330,0,1,2,500,0,0,1
1d7f2,0,1,3,333.333,0,0,1
1d810,0,1,3,333.333,0,0,1
10d34c,0,1,2,500,0,0,1
24f60,5,1,1,1000,0,0,1
32e34,0,1,39,25.641,0,0,1
ebbee,0,1,4,250,0,0,1
251be,5,1,1,1000,0,0,1
24f40,5,1,1,1000,0,0,1
ebbc0,0,1,4,250,0,0,1
1d862,0,1,1,1000,0,0,1
ebbaa,0,1,4,250,0,0,1
e5efc,0,1,2,500,0,0,1
1d88a,0,1,3,333.333,0,0,1
10d4b0,0,1,6,166.667,0,0,1
1d8f2,0,1,5,200,0,0,1
1d92e,0,1,5,200,0,0,1
ebb7c,0,1,3,333.333,0,0,1
4f43a,0,1,9,111.111,0,0,1
63288,0,1,1,1000,0,0,1
278fc,0,1,157,6.36943,0,0,1
278fa,5,1,100,10,0,0,1
278ea,5,1,157,6.36943,0,0,1
278e0,5,1,157,6.36943,0,0,1
10df44,5,1,2,500,0,0,1
f3d7c,0,1,19,52.6316,0,0,1
21f44,0,1,24,41.6667,0,0,1
18668,5,1,19,52.6316,0,0,1
108a92,0,1,128,7.8125,0,0,1
dd274,0,1,37,27.027,0,0,1
21f2a,0,1,24,41.6667,0,0,1
e6926,0,1,3,333.333,0,0,1
4b9e8,0,1,1,1000,0,0,1
d4124,0,1,1,1000,0,0,1
dbc9a,0,1,37,27.027,0,0,1
f3c4c,0,1,1,1000,0,0,1
2b0a4,0,1,314,3.18471,0,0,1
2b0aa,0,1,202,4.9505,0,0,1
108b38,0,1,2,500,0,0,1
108b3a,0,1,1,1000,0,0,1
e05a0,0,1,111,9.00901,0,0,1
3f93a,0,1,1,1000,0,0,1
21eba,0,1,36,27.7778,0,0,1
31c36,3,1,695,1.43885,0,0,1
f4472,0,1,1,1000,0,0,1
f47e0,0,1,5,200,0,0,1
dcea4,0,1,37,27.027,0,0,1
dcec6,0,1,37,27.027,0,0,1
dcee0,0,1,37,27.027,0,0,1
107ec0,0,1,1,1000,0,0,1
18368,4,1,55,18.1818,0,1,0
e8ef4,0,1,29,34.4828,0,0,1
dcf4c,0,1,37,27.027,0,0,1
4149c,0,1,100,10,0,0,1
2afbe,4,1,596,1.67785,0,1,0
f448e,0,1,69,14.4928,0,0,1
108b68,0,1,1,1000,0,0,1
41488,0,1,100,10,0,0,1
2afc8,0,1,365,2.73973,0,0,1
27942,5,1,157,6.36943,0,0,1
41476,0,1,100,10,0,0,1
10838a,0,1,17,58.8235,0,0,1
f4446,0,1,69,14.4928,0,0,1
41050,3,1,100,10,0,0,1
2afdc,0,1,234,4.2735,0,0,1
185b8,5,1,19,52.6316,0,0,1
dbd50,0,1,74,13.5135,0,0,1
11da34,0,1,1,1000,0,0,1
21da0,0,1,16,62.5,0,0,1
2721a,0,1,8,125,0,0,1
18ace,0,1,2,500,0,0,1
e15a6,0,1,264,3.78788,0,0,1
108c32,0,1,1,1000,0,0,1
ea714,0,1,2,500,0,0,1
f3aa2,0,1,673,1.48588,0,0,1
e15f8,0,1,115,8.69565,0,0,1
18ba8,0,1,1,1000,0,0,1
3e558,0,1,94,10.6383,0,0,1
e165a,0,1,151,6.62252,0,0,1
638ae,0,1,128,7.8125,0,0,1
e154e,0,1,151,6.62252,0,0,1
e167e,0,1,151,6.62252,0,0,1
3d946,0,1,1,1000,0,0,1
21d92,0,1,16,62.5,0,0,1
26c42,0,1,5,200,0,0,1
108cd2,0,1,1,1000,0,0,1
108ce2,0,1,1,1000,0,0,1
18cec,0,1,1,1000,0,0,1
108cf2,0,1,1,1000,0,0,1
e16aa,0,1,151,6.62252,0,0,1
31d10,0,1,18,55.5556,0,0,1
108d58,0,1,1,1000,0,0,1
ea67e,0,1,2,500,0,0,1
108b70,0,1,1,1000,0,0,1
63444,0,1,2,500,0,0,1
187c8,5,1,18,55.5556,0,0,1
187d4,5,1,18,55.5556,0,0,1
187e0,5,1,18,55.5556,0,0,1
108b76,0,1,1,1000,0,0,1
e68fe,0,1,3,333.333,0,0,1
18806,4,1,18,55.5556,0,1,0
63458,0,1,2,500,0,0,1
3f702,0,1,1530,0.653595,0,0,1
108b7c,0,1,1,1000,0,0,1
50bac,0,1,25,40,0,0,1
108b86,0,1,1,1000,0,0,1
d485c,0,1,1,1000,0,0,1
dbc1e,0,1,74,13.5135,0,0,1
2b2f8,5,1,156,6.41026,0,0,1
27356,0,1,18,55.5556,0,0,1
e14ec,0,1,151,6.62252,0,0,1
e14f2,0,1,151,6.62252,0,0,1
108ba4,0,1,1,1000,0,0,1
108bac,0,1,1,1000,0,0,1
108bb2,0,1,1,1000,0,0,1
31cf8,0,1,18,55.5556,0,0,1
f7b86,0,1,256,3.90625,0,0,1
e9ac4,0,1,2,500,0,0,1
541be,0,1,1,1000,0,0,1
e9c58,5,1,4,250,0,0,1
52874,0,1,1,1000,0,0,1
43cb0,0,1,155,6.45161,0,0,1
f7c54,0,1,128,7.8125,0,0,1
f7bfa,3,1,128,7.8125,0,0,1
4387c,0,1,255,3.92157,0,0,1
4384c,0,1,274,3.64964,0,0,1
dc168,0,1,37,27.027,0,0,1
f7bb6,0,1,128,7.8125,0,0,1
43d84,4,1,1936,0.516529,0,1,0
dc1a8,0,1,37,27.027,0,0,1
52474,0,1,1,1000,0,0,1
f5482,0,1,2,500,0,0,1
dbe6a,0,1,74,13.5135,0,0,1
dc1c8,0,1,37,27.027,0,0,1
143d8,0,1,1,1000,0,0,1
f546a,0,1,8,125,0,0,1
14a8e,0,1,1,1000,0,0,1
e9c68,0,1,3,333.333,0,0,1
28b28,0,1,100,10,0,0,1
dc218,0,1,37,27.027,0,0,1
123be8,0,1,1,1000,0,0,1
532a8,0,1,1,1000,0,0,1
2aa76,0,1,100,10,0,0,1
e9b60,0,1,3,333.333,0,0,1
2aa90,0,1,100,10,0,0,1
538c6,0,1,1,1000,0,0,1
125af0,0,1,6,166.667,0,0,1
440ec,5,1,156,6.41026,0,0,1
103ac6,0,1,13,76.9231,0,0,1
52e4c,0,1,1,1000,0,0,1
29984,5,1,100,10,0,0,1
43f76,4,1,314,3.18471,0,1,0
28b1c,0,1,100,10,0,0,1
30fcc,4,1,77,12.987,0,1,0
53afe,0,1,1,1000,0,0,1
43f4c,0,1,1,1000,0,0,1
2996c,0,1,172,5.81395,0,0,1
dc006,0,1,18,55.5556,0,0,1
4424e,0,1,463,2.15983,0,0,1
dc00e,0,1,18,55.5556,0,0,1
4aa34,5,1,1,1000,0,0,1
53f4c,0,1,1,1000,0,0,1
4aa28,5,1,1,1000,0,0,1
123bd4,0,1,1,1000,0,0,1
dcb6e,0,1,37,27.027,0,0,1
51790,0,1,1,1000,0,0,1
106468,0,1,28,35.7143,0,0,1
41f2c,0,1,2,500,0,0,1
dca64,0,1,37,27.027,0,0,1
1074fa,0,1,1,1000,0,0,1
311a2,4,1,77,12.987,0,1,0
e9a98,0,1,2,500,0,0,1
107500,0,1,1,1000,0,0,1
107518,0,1,1,1000,0,0,1
220ae,0,1,36,27.7778,0,0,1
e9a84,0,1,2,500,0,0,1
2abc2,4,1,72,13.8889,0,1,0
5122c,0,1,1,1000,0,0,1
e9a7c,5,1,2,500,0,0,1
107586,0,1,1,1000,0,0,1
2209c,0,1,16,62.5,0,0,1
50e2c,0,1,1,1000,0,0,1
d46d6,0,1,2,500,0,0,1
dcbbe,0,1,37,27.027,0,0,1
e9a64,0,1,2,500,0,0,1
21f90,0,1,36,27.7778,0,0,1
ea4f2,0,1,2,500,0,0,1
f480a,0,1,5,200,0,0,1
f4c4e,0,1,2,500,0,0,1
22fe2,5,1,1,1000,0,0,1
51bec,0,1,1,1000,0,0,1
122cdc,0,1,22,45.4545,0,0,1
4a890,0,1,1,1000,0,0,1
dc27a,0,1,37,27.027,0,0,1
31150,0,1,77,12.987,0,0,1
30f7a,5,1,77,12.987,0,0,1
e9caa,0,1,1,1000,0,0,1
106414,0,1,28,35.7143,0,0,1
22c3c,5,1,1,1000,0,0,1
43646,0,1,155,6.45161,0,0,1
112e6c,0,1,4,250,0,0,1
11f218,0,1,1,1000,0,0,1
10642c,0,1,27,37.037,0,0,1
dc2d8,0,1,37,27.027,0,0,1
43634,0,1,155,6.45161,0,0,1
435da,0,1,155,6.45161,0,0,1
dc2e4,0,1,37,27.027,0,0,1
42f88,0,1,155,6.45161,0,0,1
11f168,0,1,1,1000,0,0,1
dc586,0,1,37,27.027,0,0,1
31172,0,1,1,1000,0,0,1
11f13a,0,1,1,1000,0,0,1
1095a4,0,1,1,1000,0,0,1
f171c,0,1,1,1000,0,0,1
3be42,0,1,74,13.5135,0,0,1
e215e,0,1,41,24.3902,0,0,1
1a178,5,1,1,1000,0,0,1
1a182,5,1,1,1000,0,0,1
1a18e,5,1,1,1000,0,0,1
1a198,0,1,1,1000,0,0,1
32052,0,1,3,333.333,0,0,1
e218a,0,1,41,24.3902,0,0,1
1a1f0,5,1,1,1000,0,0,1
1a1f4,0,1,1,1000,0,0,1
d913e,0,1,43,23.2558,0,0,1
e21f8,0,1,41,24.3902,0,0,1
3be0e,0,1,110,9.09091,0,0,1
4d0e8,3,1,958,1.04384,0,0,1
f1656,0,1,53,18.8679,0,0,1
1a6b8,5,1,9,111.111,0,0,1
1a6cc,5,1,9,111.111,0,0,1
1a6da,0,1,7,142.857,0,0,1
1a772,5,1,3,333.333,0,0,1
f15fc,0,1,5,200,0,0,1
1a786,5,1,3,333.333,0,0,1
1a792,0,1,3,333.333,0,0,1
e20ee,0,1,41,24.3902,0,0,1
23dac,0,1,1,1000,0,0,1
4d0b4,0,1,1192,0.838926,0,0,1
f19b2,0,1,1,1000,0,0,1
f197e,0,1,6,166.667,0,0,1
19f86,0,1,1,1000,0,0,1
f1944,0,1,5,200,0,0,1
e20cc,0,1,142,7.04225,0,0,1
f191c,0,1,6,166.667,0,0,1
e20d4,0,1,41,24.3902,0,0,1
3be78,0,1,72,13.8889,0,0,1
10dc00,0,1,2,500,0,0,1
e2a54,0,1,41,24.3902,0,0,1
e211e,0,1,41,24.3902,0,0,1
f17de,0,1,29,34.4828,0,0,1
1094a6,0,1,1,1000,0,0,1
f1760,0,1,11,90.9091,0,0,1
474fe,0,1,1,1000,0,0,1
1a0bc,5,1,1,1000,0,0,1
10db10,0,1,6,166.667,0,0,1
1a0de,5,1,1,1000,0,0,1
1a0e2,0,1,1,1000,0,0,1
d9190,0,1,43,23.2558,0,0,1
1a146,0,1,1,1000,0,0,1
1b39e,0,1,1,1000,0,0,1
1b112,0,1,596,1.67785,0,0,1
23e34,0,1,5,200,0,0,1
f1216,0,1,186,5.37634,0,0,1
f11f0,0,1,53,18.8679,0,0,1
1b16e,0,1,8,125,0,0,1
1b1fc,0,1,1,1000,0,0,1
10ce5a,0,1,7,142.857,0,0,1
d9010,0,1,43,23.2558,0,0,1
f10a0,0,1,3339,0.299491,0,0,1
1b260,0,1,1,1000,0,0,1
f1088,0,1,186,5.37634,0,0,1
2c032,0,1,155,6.45161,0,0,1
23e4c,0,1,1,1000,0,0,1
1b5e4,0,1,3,333.333,0,0,1
23e50,0,1,4,250,0,0,1
217da,0,1,108,9.25926,0,0,1
1b654,0,1,1,1000,0,0,1
e3cd0,0,1,37,27.027,0,0,1
f0e92,0,1,1,1000,0,0,1
1bd84,0,1,1,1000,0,0,1
1bee2,0,1,20,50,0,0,1
112e88,0,1,2,500,0,0,1
a34b2,0,1,322,3.10559,0,0,1
1a9d2,0,1,56,17.8571,0,0,1
1a88c,5,1,1,1000,0,0,1
e38c2,0,1,113,8.84956,0,0,1
1a8a0,5,1,1,1000,0,0,1
1a8ac,0,1,1,1000,0,0,1
f14c6,0,1,7,142.857,0,0,1
1a924,5,1,2,500,0,0,1
1a93a,5,1,2,500,0,0,1
10df62,0,1,2,500,0,0,1
f146c,0,1,32,31.25,0,0,1
1a9b2,5,1,77,12.987,0,0,1
1a9c6,5,1,57,17.5439,0,0,1
18d72,0,1,1,1000,0,0,1
ca78e,0,1,1,1000,0,0,1
32190,0,1,36,27.7778,0,0,1
eaae8,0,1,3,333.333,0,0,1
11321a,0,1,4,250,0,0,1
d904e,0,1,43,23.2558,0,0,1
ca760,0,1,1,1000,0,0,1
eabfa,0,1,3,333.333,0,0,1
e3bf4,0,1,37,27.027,0,0,1
e3c10,0,1,37,27.027,0,0,1
10ce42,0,1,7,142.857,0,0,1
10ce54,0,1,7,142.857,0,0,1
23994,0,1,1,1000,0,0,1
11d6f8,0,1,2,500,0,0,1
18ffa,5,1,19,52.6316,0,0,1
18ffe,0,1,18,55.5556,0,0,1
19086,5,1,100,10,0,0,1
11d612,0,1,2,500,0,0,1
f2d1a,0,1,5,200,0,0,1
3cd28,0,1,1248,0.801282,0,0,1
f2d0a,0,1,5,200,0,0,1
f2cfa,0,1,5,200,0,0,1
e19c0,3,1,113,8.84956,0,0,1
f2cd4,0,1,5,200,0,0,1
f2e2c,0,1,5,200,0,0,1
11d5e6,0,1,2,500,0,0,1
e1aea,0,1,151,6.62252,0,0,1
e6880,0,1,2,500,0,0,1
f2c48,0,1,5,200,0,0,1
11d70e,0,1,2,500,0,0,1
31ea0,0,1,2,500,0,0,1
1090f0,0,1,1,1000,0,0,1
e68bc,5,1,3,333.333,0,0,1
83838,5,1,5,200,0,0,1
e1dea,0,1,110,9.09091,0,0,1
1091c0,0,1,1,1000,0,0,1
109124,0,1,1,1000,0,0,1
db84a,0,1,37,27.027,0,0,1
10913e,0,1,1,1000,0,0,1
f37c4,0,1,758,1.31926,0,0,1
109158,0,1,1,1000,0,0,1
f37ba,0,1,965,1.03627,0,0,1
18ef2,5,1,1,1000,0,0,1
21c9e,0,1,16,62.5,0,0,1
10910a,0,1,1,1000,0,0,1
109176,0,1,1,1000,0,0,1
ea75c,0,1,2,500,0,0,1
2693a,0,1,575,1.73913,0,0,1
31e0c,0,1,242,4.13223,0,0,1
21c56,0,1,20,50,0,0,1
109200,0,1,6,166.667,0,0,1
d3fdc,0,1,1,1000,0,0,1
109214,0,1,1,1000,0,0,1
f3730,0,1,23,43.4783,0,0,1
18e48,0,1,1,1000,0,0,1
18fc0,5,1,99,10.101,0,0,1
31e4e,0,1,574,1.74216,0,0,1
ea96e,5,1,1,1000,0,0,1
83e4e,5,1,4,250,0,0,1
ca8a6,0,1,1,1000,0,0,1
4d07a,0,1,1192,0.838926,0,0,1
e1742,0,1,264,3.78788,0,0,1
21b1a,0,1,16,62.5,0,0,1
2b746,0,1,344,2.90698,0,0,1
e203c,0,1,41,24.3902,0,0,1
e2046,0,1,41,24.3902,0,0,1
197b6,3,1,1,1000,0,0,1
1980c,5,1,77,12.987,0,0,1
191f8,5,1,1,1000,0,0,1
10948e,0,1,3,333.333,0,0,1
108d66,0,1,1,1000,0,0,1
19850,0,1,38,26.3158,0,0,1
19858,3,1,38,26.3158,0,0,1
19860,3,1,159,6.28931,0,0,1
21a40,0,1,628,1.59236,0,0,1
31ed4,0,1,577,1.7331,0,0,1
198f2,0,1,157,6.36943,0,0,1
198f8,3,1,157,6.36943,0,0,1
f2278,0,1,1,1000,0,0,1
e1e02,0,1,110,9.09091,0,0,1
f2638,0,1,1735,0.576369,0,0,1
3c0cc,0,1,673,1.48588,0,0,1
e1e1e,0,1,110,9.09091,0,0,1
f2312,0,1,3386,0.295334,0,0,1
e1e36,0,1,110,9.09091,0,0,1
11d734,0,1,1,1000,0,0,1
cc6de,0,1,128,7.8125,0,0,1
dbab2,0,1,74,13.5135,0,0,1
e1f42,0,1,74,13.5135,0,0,1
109238,5,1,1,1000,0,0,1
e1770,0,1,151,6.62252,0,0,1
4cf34,4,1,5082,0.196773,0,1,0
1169ca,0,1,2,500,0,0,1
21bec,0,1,24,41.6667,0,0,1
10923e,0,1,1,1000,0,0,1
192b2,5,1,1,1000,0,0,1
21ba8,0,1,20,50,0,0,1
d84fa,4,0,1,0,0,0,0
d84ec,0,0,1,0,0,0,0
d84e0,1,0,1,0,0,0,0
d4b5e,4,0,76,0,0,0,0
dbf68,0,0,37,0,0,0,0
d855e,0,0,2,0,0,0,0
d4848,4,0,1,0,0,0,0
d4bb8,4,0,1,0,0,0,0
d4800,0,0,2,0,0,0,0
d8558,2,0,2,0,0,0,0
d4b78,4,0,6,0,0,0,0
d857e,0,0,2,0,0,0,0
d47e6,0,0,2,0,0,0,0
d8576,4,0,2,0,0,0,0
d4b44,0,0,76,0,0,0,0
d484c,4,0,1,0,0,0,0
d856c,0,0,2,0,0,0,0
d47cc,0,0,2,0,0,0,0
d858e,0,0,2,0,0,0,0
d47b2,0,0,2,0,0,0,0
d847a,1,0,1,0,0,0,0
d4ae2,4,0,342,0,0,0,0
4ba28,2,0,1,0,0,0,0
db862,1,0,37,0,0,0,0
4bf0c,1,0,500,0,0,0,0
4ba36,1,0,1,0,0,0,0
dbad2,0,0,74,0,0,0,0
dbafc,4,0,74,0,0,0,0
dbc0e,0,0,74,0,0,0,0
4ba30,2,0,1,0,0,0,0
dbc18,2,0,74,0,0,0,0
db840,2,0,37,0,0,0,0
dbc44,0,0,74,0,0,0,0
dbc4a,0,0,74,0,0,0,0
dbc54,0,0,74,0,0,0,0
dbc5c,0,0,74,0,0,0,0
4ba1c,2,0,1,0,0,0,0
4ba14,1,0,1,0,0,0,0
4ba04,2,0,1,0,0,0,0
dbcea,0,0,37,0,0,0,0
4bfc0,4,0,650,0,0,0,0
4d084,0,0,406,0,0,0,0
db7da,2,0,37,0,0,0,0
4d076,2,0,1192,0,0,0,0
4d06e,0,0,1192,0,0,0,0
4cf66,1,0,2751,0,0,0,0
4cf2c,0,0,5082,0,0,0,0
db7f0,0,0,37,0,0,0,0
4cf28,2,0,5082,0,0,0,0
dbcf4,0,0,37,0,0,0,0
db7f8,0,0,37,0,0,0,0
4bfae,0,0,650,0,0,0,0
db804,0,0,37,0,0,0,0
4bf58,0,0,650,0,0,0,0
4bf34,0,0,650,0,0,0,0
4bf10,1,0,1118,0,0,0,0
db812,0,0,74,0,0,0,0
db834,1,0,74,0,0,0,0
dbe5e,0,0,37,0,0,0,0
4b208,1,0,16,0,0,0,0
dbe48,0,0,37,0,0,0,0
4b17c,4,0,1,0,0,0,0
dbe50,0,0,37,0,0,0,0
4b15c,0,0,1,0,0,0,0
dbe58,0,0,37,0,0,0,0
4b10e,0,0,1,0,0,0,0
4b0f6,0,0,1,0,0,0,0
4b324,2,0,2,0,0,0,0
dbe62,0,0,37,0,0,0,0
dbe66,0,0,74,0,0,0,0
dbed8,1,0,94,0,0,0,0
4b0cc,0,0,10000,0,0,0,0
dbf2e,0,0,37,0,0,0,0
ea4c0,0,0,2,0,0,0,0
dbf50,1,0,37,0,0,0,0
5309a,1,0,1,0,0,0,0
4b376,2,0,1,0,0,0,0
dbcf8,0,0,37,0,0,0,0
dbd02,1,0,37,0,0,0,0
4b9ee,2,0,1,0,0,0,0
4b3f0,1,0,1,0,0,0,0
4b39c,1,0,1,0,0,0,0
dbdce,4,0,74,0,0,0,0
dbde8,0,0,37,0,0,0,0
4b38c,2,0,1,0,0,0,0
4d0b2,4,0,640,0,0,0,0
dbe02,0,0,74,0,0,0,0
dbe06,0,0,74,0,0,0,0
dbe0a,0,0,74,0,0,0,0
4b370,0,0,1,0,0,0,0
4b348,4,0,2,0,0,0,0
dbe16,0,0,74,0,0,0,0
dbe1e,1,0,74,0,0,0,0
4b33a,2,0,2,0,0,0,0
d8e7e,1,0,6,0,0,0,0
d8b9c,4,0,7,0,0,0,0
d8b9e,2,0,7,0,0,0,0
d8df2,0,0,182,0,0,0,0
d8e00,0,0,182,0,0,0,0
d8e5c,4,0,182,0,0,0,0
d8e60,0,0,5,0,0,0,0
d8e6a,2,0,5,0,0,0,0
d8e70,0,0,5,0,0,0,0
d8b40,0,0,7,0,0,0,0
d8ebc,0,0,182,0,0,0,0
d8ed6,0,0,182,0,0,0,0
d8edc,0,0,182,0,0,0,0
d8ee0,0,0,182,0,0,0,0
4d98a,2,0,1,0,0,0,0
d8ee4,2,0,182,0,0,0,0
d8ee8,0,0,182,0,0,0,0
d8f0c,0,0,182,0,0,0,0
4d99a,2,0,1,0,0,0,0
d859a,1,0,2,0,0,0,0
d85e2,0,0,2,0,0,0,0
4d9ee,2,0,1,0,0,0,0
d85ec,0,0,2,0,0,0,0
d85f0,1,0,2,0,0,0,0
d8628,0,0,2,0,0,0,0
4d9de,2,0,1,0,0,0,0
d8638,2,0,2,0,0,0,0
4d958,2,0,1,0,0,0,0
d8646,0,0,2,0,0,0,0
d8658,0,0,2,0,0,0,0
d8660,0,0,2,0,0,0,0
d8670,0,0,2,0,0,0,0
d8680,4,0,2,0,0,0,0
d8690,2,0,2,0,0,0,0
d869a,1,0,2,0,0,0,0
d8b38,0,0,7,0,0,0,0
d91d2,0,0,43,0,0,0,0
4d106,1,0,234,0,0,0,0
d90b0,0,0,185,0,0,0,0
4d0fc,2,0,958,0,0,0,0
d90b4,0,0,185,0,0,0,0
d90b8,0,0,185,0,0,0,0
4d0f6,0,0,958,0,0,0,0
