pc,type,mispredicts,total,misPermil,dirMiss,tgtMiss,noPredMiss
d84fa,4,0,1,0,0,0,0
d8b40,0,0,7,0,0,0,0
d8558,2,0,2,0,0,0,0
109218,0,0,1,0,0,0,0
d855e,0,0,2,0,0,0,0
d856c,0,0,2,0,0,0,0
108d04,1,0,1,0,0,0,0
ca412,2,0,1,0,0,0,0
ca42a,2,0,1,0,0,0,0
d9060,0,0,6,0,0,0,0
d9050,0,0,6,0,0,0,0
10ced0,0,0,7,0,0,0,0
ca4a8,2,0,1,0,0,0,0
ca506,2,0,1,0,0,0,0
ca50a,0,0,1,0,0,0,0
10ceb8,0,0,7,0,0,0,0
10cea8,0,0,7,0,0,0,0
ca410,0,0,1,0,0,0,0
ca51c,0,0,1,0,0,0,0
ca52a,0,0,1,0,0,0,0
108d2a,2,0,1,0,0,0,0
10ce76,2,0,7,0,0,0,0
10ce64,0,0,7,0,0,0,0
108d50,2,0,1,0,0,0,0
d904a,0,0,6,0,0,0,0
ca592,2,0,1,0,0,0,0
ca59e,2,0,1,0,0,0,0
ca5ae,2,0,1,0,0,0,0
10cede,0,0,7,0,0,0,0
c0764,2,0,1,0,0,0,0
c0946,4,0,1,0,0,0,0
c0a58,0,0,1,0,0,0,0
d90b0,0,0,16,0,0,0,0
10cef8,0,0,7,0,0,0,0
c0d88,2,0,1,0,0,0,0
c0f68,4,0,1,0,0,0,0
c9e24,0,0,1,0,0,0,0
c9e28,0,0,1,0,0,0,0
108c24,1,0,1,0,0,0,0
ca5ba,0,0,1,0,0,0,0
108cc6,0,0,1,0,0,0,0
c9ea0,4,0,1,0,0,0,0
c9eae,0,0,1,0,0,0,0
c9eb0,1,0,1,0,0,0,0
ca35c,2,0,1,0,0,0,0
ca360,0,0,1,0,0,0,0
10ced4,0,0,7,0,0,0,0
ca3fe,0,0,1,0,0,0,0
ca402,2,0,1,0,0,0,0
d8f1e,4,0,182,0,0,0,0
1095fc,2,0,1,0,0,0,0
ca76a,0,0,4,0,0,0,0
1095dc,0,0,1,0,0,0,0
10959e,0,0,1,0,0,0,0
109598,0,0,1,0,0,0,0
ca7a6,0,0,1,0,0,0,0
109590,2,0,1,0,0,0,0
d8f98,1,0,4,0,0,0,0
d8f7a,1,0,182,0,0,0,0
ca7d2,2,0,1,0,0,0,0
109608,0,0,1,0,0,0,0
ca804,2,0,1,0,0,0,0
d8f0c,0,0,182,0,0,0,0
ca816,2,0,1,0,0,0,0
ca894,4,0,1,0,0,0,0
ca8a0,2,0,1,0,0,0,0
10957c,2,0,1,0,0,0,0
109520,4,0,1,0,0,0,0
10951e,0,0,1,0,0,0,0
d8ee8,0,0,182,0,0,0,0
ca738,2,0,1,0,0,0,0
ca5da,0,0,1,0,0,0,0
ca5ec,0,0,1,0,0,0,0
d902e,0,0,6,0,0,0,0
d9026,0,0,6,0,0,0,0
ca60a,0,0,1,0,0,0,0
10a47a,4,0,1,0,0,0,0
10a46c,0,0,1,0,0,0,0
10a45e,0,0,1,0,0,0,0
ca624,2,0,1,0,0,0,0
ca62e,2,0,1,0,0,0,0
10cf04,0,0,7,0,0,0,0
109656,1,0,1,0,0,0,0
d8ff4,0,0,6,0,0,0,0
109642,2,0,1,0,0,0,0
109616,1,0,1,0,0,0,0
d8fec,0,0,6,0,0,0,0
d8fe6,0,0,6,0,0,0,0
d8fa8,1,0,2,0,0,0,0
ca746,0,0,1,0,0,0,0
109612,4,0,1,0,0,0,0
50b4e,1,0,1,0,0,0,0
5096e,2,0,1,0,0,0,0
5097e,2,0,1,0,0,0,0
50998,2,0,1,0,0,0,0
509b0,2,0,1,0,0,0,0
509c8,2,0,1,0,0,0,0
509e0,2,0,1,0,0,0,0
509fa,2,0,1,0,0,0,0
50a12,2,0,1,0,0,0,0
50a28,2,0,1,0,0,0,0
50a3e,0,0,1,0,0,0,0
50a5a,4,0,1,0,0,0,0
50b26,2,0,1,0,0,0,0
5095a,2,0,1,0,0,0,0
50b66,2,0,25,0,0,0,0
50b74,0,0,25,0,0,0,0
50b7a,4,0,25,0,0,0,0
50b92,2,0,25,0,0,0,0
11da28,2,0,1,0,0,0,0
50bfa,4,0,25,0,0,0,0
50e28,0,0,1,0,0,0,0
11da1a,2,0,1,0,0,0,0
50fbc,4,0,1,0,0,0,0
11da04,0,0,1,0,0,0,0
51072,1,0,1,0,0,0,0
5066a,2,0,1,0,0,0,0
503ac,2,0,1,0,0,0,0
50430,2,0,1,0,0,0,0
50446,2,0,1,0,0,0,0
5046c,2,0,1,0,0,0,0
50492,2,0,1,0,0,0,0
504ae,2,0,1,0,0,0,0
504c2,2,0,1,0,0,0,0
50570,2,0,1,0,0,0,0
50586,2,0,1,0,0,0,0
5062e,2,0,1,0,0,0,0
50644,2,0,1,0,0,0,0
51228,0,0,1,0,0,0,0
50690,2,0,1,0,0,0,0
5083c,2,0,1,0,0,0,0
50852,2,0,1,0,0,0,0
50878,2,0,1,0,0,0,0
5089e,2,0,1,0,0,0,0
11da32,0,0,1,0,0,0,0
508ac,2,0,1,0,0,0,0
508c2,2,0,1,0,0,0,0
508e8,2,0,1,0,0,0,0
5090e,2,0,1,0,0,0,0
50934,2,0,1,0,0,0,0
5393e,4,0,1,0,0,0,0
11d68c,2,0,2,0,0,0,0
52fdc,0,0,1,0,0,0,0
52ff6,4,0,1,0,0,0,0
11d646,4,0,2,0,0,0,0
5309a,1,0,1,0,0,0,0
532a4,0,0,1,0,0,0,0
11d620,1,0,2,0,0,0,0
53438,0,0,1,0,0,0,0
53452,4,0,1,0,0,0,0
11d61e,0,0,2,0,0,0,0
534f6,1,0,1,0,0,0,0
538c2,0,0,1,0,0,0,0
52e48,0,0,1,0,0,0,0
11d5c0,4,0,2,0,0,0,0
539c8,1,0,1,0,0,0,0
53afa,0,0,1,0,0,0,0
11d598,1,0,2,0,0,0,0
53b74,4,0,1,0,0,0,0
11d58c,0,0,2,0,0,0,0
116a62,1,0,2,0,0,0,0
53bda,1,0,1,0,0,0,0
53f48,0,0,1,0,0,0,0
116a4e,4,0,2,0,0,0,0
53fc4,4,0,1,0,0,0,0
51d7c,0,0,1,0,0,0,0
11d78a,4,0,1,0,0,0,0
513b8,4,0,1,0,0,0,0
11d786,0,0,1,0,0,0,0
51456,1,0,1,0,0,0,0
5178c,0,0,1,0,0,0,0
11d73e,0,0,1,0,0,0,0
51920,0,0,1,0,0,0,0
5193a,4,0,1,0,0,0,0
519de,1,0,1,0,0,0,0
51be8,0,0,1,0,0,0,0
11d726,0,0,1,0,0,0,0
50396,2,0,1,0,0,0,0
51d96,4,0,1,0,0,0,0
51e3a,1,0,1,0,0,0,0
52470,0,0,1,0,0,0,0
11d708,0,0,2,0,0,0,0
52604,4,0,1,0,0,0,0
526ba,1,0,1,0,0,0,0
52870,0,0,1,0,0,0,0
11d6b2,1,0,2,0,0,0,0
52a00,4,0,1,0,0,0,0
11d6ac,0,0,2,0,0,0,0
52a9e,1,0,1,0,0,0,0
4dc84,2,0,1,0,0,0,0
4da5e,2,0,1,0,0,0,0
4dad6,2,0,1,0,0,0,0
4db2e,2,0,1,0,0,0,0
4db86,2,0,1,0,0,0,0
4dba2,2,0,1,0,0,0,0
4dbd8,2,0,1,0,0,0,0
4dbe8,2,0,1,0,0,0,0
4dc30,2,0,1,0,0,0,0
122cce,0,0,1,0,0,0,0
122cca,0,0,1,0,0,0,0
4dc40,2,0,1,0,0,0,0
4dc74,2,0,1,0,0,0,0
4da2e,2,0,1,0,0,0,0
4dcb8,2,0,1,0,0,0,0
122cb8,0,0,1,0,0,0,0
122cac,0,0,1,0,0,0,0
4dcce,0,0,1,0,0,0,0
122ca6,0,0,1,0,0,0,0
11f246,1,0,1,0,0,0,0
4dcde,1,0,1,0,0,0,0
4ee4a,1,0,1,0,0,0,0
4eec8,4,0,1,0,0,0,0
11f18c,4,0,1,0,0,0,0
4f274,2,0,14,0,0,0,0
122d64,2,0,1,0,0,0,0
125b90,0,0,6,0,0,0,0
125ae4,0,0,6,0,0,0,0
123be4,2,0,1,0,0,0,0
4d0f6,0,0,313,0,0,0,0
123bde,4,0,1,0,0,0,0
4d0fc,2,0,313,0,0,0,0
122d82,1,0,1,0,0,0,0
4d106,1,0,105,0,0,0,0
4d7bc,0,0,48,0,0,0,0
122d78,2,0,1,0,0,0,0
122d6a,0,0,1,0,0,0,0
4f286,4,0,14,0,0,0,0
122d5e,4,0,1,0,0,0,0
4d7ec,4,0,48,0,0,0,0
4d86e,2,0,1,0,0,0,0
4d8d2,2,0,1,0,0,0,0
4d93c,2,0,1,0,0,0,0
4d958,2,0,1,0,0,0,0
4d98a,2,0,1,0,0,0,0
4d99a,2,0,1,0,0,0,0
4d9de,2,0,1,0,0,0,0
4d9ee,2,0,1,0,0,0,0
4da1e,2,0,1,0,0,0,0
500d0,2,0,1,0,0,0,0
4fe34,2,0,1,0,0,0,0
4fe42,2,0,1,0,0,0,0
4fe58,2,0,1,0,0,0,0
4fedc,2,0,1,0,0,0,0
4fef2,2,0,1,0,0,0,0
4ff18,2,0,1,0,0,0,0
4ff3e,2,0,1,0,0,0,0
4ff5a,2,0,1,0,0,0,0
4ff6e,2,0,1,0,0,0,0
50014,2,0,1,0,0,0,0
5002a,2,0,1,0,0,0,0
4fe1e,2,0,1,0,0,0,0
500e6,2,0,1,0,0,0,0
5010c,2,0,1,0,0,0,0
50132,2,0,1,0,0,0,0
502de,2,0,1,0,0,0,0
502f4,2,0,1,0,0,0,0
5031a,2,0,1,0,0,0,0
50340,2,0,1,0,0,0,0
5034e,2,0,1,0,0,0,0
50364,2,0,1,0,0,0,0
50372,2,0,1,0,0,0,0
50388,2,0,1,0,0,0,0
4f6a8,4,0,116,0,0,0,0
11f132,0,0,1,0,0,0,0
11f06e,0,0,1,0,0,0,0
4f290,4,0,7,0,0,0,0
11f066,2,0,1,0,0,0,0
11f05c,0,0,1,0,0,0,0
11f054,2,0,1,0,0,0,0
4f48a,4,0,9,0,0,0,0
11da7a,4,0,1,0,0,0,0
4f4ee,4,0,9,0,0,0,0
11da62,2,0,1,0,0,0,0
4f68c,0,0,48,0,0,0,0
116a42,0,0,2,0,0,0,0
4f6d2,0,0,32,0,0,0,0
4f6f0,2,0,32,0,0,0,0
11da56,0,0,1,0,0,0,0
4f7be,0,0,32,0,0,0,0
11da52,0,0,1,0,0,0,0
4f86c,0,0,32,0,0,0,0
11da4a,2,0,1,0,0,0,0
4f8cc,4,0,32,0,0,0,0
4fd72,2,0,1,0,0,0,0
4fd88,2,0,1,0,0,0,0
4fdfc,2,0,1,0,0,0,0
10da8e,1,0,3,0,0,0,0
7a5c0,4,0,1,0,0,0,0
10dce8,0,0,6,0,0,0,0
10dce6,0,0,6,0,0,0,0
834fe,2,0,5,0,0,0,0
83502,0,0,5,0,0,0,0
83506,2,0,5,0,0,0,0
8350e,2,0,5,0,0,0,0
83512,0,0,5,0,0,0,0
83516,2,0,5,0,0,0,0
8351e,2,0,5,0,0,0,0
10db0c,0,0,6,0,0,0,0
83522,0,0,5,0,0,0,0
7a5b2,2,0,1,0,0,0,0
83526,2,0,5,0,0,0,0
83536,4,0,5,0,0,0,0
83826,2,0,5,0,0,0,0
10da82,0,0,3,0,0,0,0
83856,4,0,5,0,0,0,0
83b60,2,0,4,0,0,0,0
83b64,0,0,4,0,0,0,0
83b68,2,0,4,0,0,0,0
83b70,2,0,4,0,0,0,0
83b74,0,0,4,0,0,0,0
83b78,2,0,4,0,0,0,0
10df36,0,0,2,0,0,0,0
638b4,2,0,128,0,0,0,0
112e06,0,0,4,0,0,0,0
638d0,2,0,256,0,0,0,0
112dea,0,0,4,0,0,0,0
10e254,1,0,6,0,0,0,0
638ee,1,0,1,0,0,0,0
10df5c,0,0,2,0,0,0,0
10df54,0,0,2,0,0,0,0
638fe,2,0,8,0,0,0,0
10df50,0,0,2,0,0,0,0
10df46,0,0,2,0,0,0,0
83b80,2,0,4,0,0,0,0
10debc,1,0,3,0,0,0,0
63924,2,0,4,0,0,0,0
10de18,1,0,2,0,0,0,0
63944,1,0,1,0,0,0,0
10de0a,2,0,2,0,0,0,0
10dcf2,1,0,6,0,0,0,0
6394a,1,0,1,0,0,0,0
6d398,2,0,1,0,0,0,0
6d39e,2,0,1,0,0,0,0
6d3ac,4,0,1,0,0,0,0
7a5ac,2,0,1,0,0,0,0
8cb9e,2,0,5,0,0,0,0
8afd6,0,0,5,0,0,0,0
10d8e4,2,0,6,0,0,0,0
8afe6,0,0,5,0,0,0,0
8affc,2,0,5,0,0,0,0
8b00a,4,0,5,0,0,0,0
8c2ea,2,0,1,0,0,0,0
8c2f4,2,0,1,0,0,0,0
8c300,4,0,1,0,0,0,0
8c6a0,2,0,1,0,0,0,0
8c6a6,2,0,1,0,0,0,0
8c6b4,4,0,1,0,0,0,0
8afce,2,0,5,0,0,0,0
8cba8,0,0,5,0,0,0,0
8cbb2,0,0,5,0,0,0,0
8cbc6,2,0,5,0,0,0,0
8cbca,0,0,5,0,0,0,0
8cbd2,4,0,5,0,0,0,0
8e32a,2,0,5,0,0,0,0
8e332,0,0,5,0,0,0,0
8e342,0,0,5,0,0,0,0
8e358,2,0,5,0,0,0,0
8e366,4,0,5,0,0,0,0
a34a4,0,0,230,0,0,0,0
8af0e,4,0,5,0,0,0,0
83b84,0,0,4,0,0,0,0
83b88,2,0,4,0,0,0,0
83b98,4,0,4,0,0,0,0
83e3c,2,0,4,0,0,0,0
83e70,4,0,4,0,0,0,0
8400a,1,0,9,0,0,0,0
8aeda,2,0,5,0,0,0,0
8aee4,0,0,5,0,0,0,0
8aeee,0,0,5,0,0,0,0
8af02,2,0,5,0,0,0,0
8af06,0,0,5,0,0,0,0
638a4,1,0,1,0,0,0,0
8af28,2,0,5,0,0,0,0
8af32,0,0,5,0,0,0,0
8af3c,0,0,5,0,0,0,0
8af50,2,0,5,0,0,0,0
8af54,0,0,5,0,0,0,0
8af5c,4,0,5,0,0,0,0
8af76,2,0,5,0,0,0,0
8af7e,0,0,5,0,0,0,0
8af8e,0,0,5,0,0,0,0
8afa4,2,0,5,0,0,0,0
8afb2,4,0,5,0,0,0,0
57888,2,0,1,0,0,0,0
5774c,2,0,1,0,0,0,0
57766,2,0,1,0,0,0,0
5776e,0,0,1,0,0,0,0
57788,2,0,1,0,0,0,0
577c4,2,0,1,0,0,0,0
577cc,0,0,1,0,0,0,0
577e6,2,0,1,0,0,0,0
5780e,2,0,1,0,0,0,0
5781a,0,0,1,0,0,0,0
57834,2,0,1,0,0,0,0
57866,2,0,1,0,0,0,0
5786e,0,0,1,0,0,0,0
57736,0,0,1,0,0,0,0
578ba,2,0,1,0,0,0,0
578c2,0,0,1,0,0,0,0
116306,4,0,1,0,0,0,0
116302,0,0,1,0,0,0,0
578dc,2,0,1,0,0,0,0
57908,0,0,1,0,0,0,0
5791e,2,0,1,0,0,0,0
5794a,0,0,1,0,0,0,0
57960,2,0,1,0,0,0,0
5798c,0,0,1,0,0,0,0
579a2,2,0,1,0,0,0,0
575c4,0,0,1,0,0,0,0
5404e,1,0,1,0,0,0,0
541ba,0,0,1,0,0,0,0
116946,4,0,2,0,0,0,0
54234,4,0,1,0,0,0,0
11693a,0,0,2,0,0,0,0
11692e,2,0,2,0,0,0,0
5429a,1,0,1,0,0,0,0
57566,2,0,1,0,0,0,0
57576,0,0,1,0,0,0,0
57590,2,0,1,0,0,0,0
575b8,2,0,1,0,0,0,0
579bc,2,0,1,0,0,0,0
575de,2,0,1,0,0,0,0
57610,2,0,1,0,0,0,0
57618,0,0,1,0,0,0,0
57632,2,0,1,0,0,0,0
57664,2,0,1,0,0,0,0
5766c,0,0,1,0,0,0,0
57686,2,0,1,0,0,0,0
576b2,0,0,1,0,0,0,0
576c8,2,0,1,0,0,0,0
576f4,0,0,1,0,0,0,0
5770a,2,0,1,0,0,0,0
63466,1,0,1,0,0,0,0
113238,2,0,4,0,0,0,0
11320a,2,0,4,0,0,0,0
112ec2,1,0,2,0,0,0,0
112ec0,0,0,2,0,0,0,0
63430,1,0,1,0,0,0,0
112eb6,2,0,2,0,0,0,0
63438,0,0,3,0,0,0,0
63452,1,0,1,0,0,0,0
112e66,2,0,4,0,0,0,0
112e60,4,0,4,0,0,0,0
112e52,0,0,4,0,0,0,0
113244,2,0,4,0,0,0,0
112e42,2,0,4,0,0,0,0
63476,0,0,1,0,0,0,0
63484,1,0,1,0,0,0,0
634b0,1,0,1,0,0,0,0
634be,1,0,1,0,0,0,0
634cc,1,0,1,0,0,0,0
634da,1,0,1,0,0,0,0
634e8,1,0,1,0,0,0,0
634ee,4,0,2,0,0,0,0
634fa,1,0,1,0,0,0,0
63892,2,0,1,0,0,0,0
57a8e,4,0,1,0,0,0,0
579c4,0,0,1,0,0,0,0
579da,2,0,1,0,0,0,0
579f2,2,0,1,0,0,0,0
57a0a,2,0,1,0,0,0,0
57a22,2,0,1,0,0,0,0
57a3a,2,0,1,0,0,0,0
113622,4,0,1,0,0,0,0
113618,0,0,1,0,0,0,0
57a52,2,0,1,0,0,0,0
11360c,2,0,1,0,0,0,0
57a68,2,0,1,0,0,0,0
a34a8,0,0,230,0,0,0,0
630d4,2,0,1,0,0,0,0
1135fc,2,0,1,0,0,0,0
630e8,1,0,1,0,0,0,0
63280,2,0,1,0,0,0,0
113466,4,0,2,0,0,0,0
632ac,2,0,1,0,0,0,0
632c4,1,0,1,0,0,0,0
632e2,1,0,1,0,0,0,0
113456,4,0,2,0,0,0,0
11326c,4,0,4,0,0,0,0
113258,0,0,4,0,0,0,0
eac44,0,0,3,0,0,0,0
eaac2,2,0,3,0,0,0,0
f2db6,1,0,5,0,0,0,0
eaac8,0,0,3,0,0,0,0
f2d12,0,0,5,0,0,0,0
eab1a,2,0,3,0,0,0,0
eab2a,4,0,3,0,0,0,0
f2d04,0,0,5,0,0,0,0
eabfe,4,0,1,0,0,0,0
f2cf2,0,0,5,0,0,0,0
eac08,2,0,2,0,0,0,0
eac1e,4,0,2,0,0,0,0
eac2e,0,0,3,0,0,0,0
eaac0,0,0,3,0,0,0,0
eac48,2,0,3,0,0,0,0
eac54,0,0,3,0,0,0,0
eac6e,0,0,3,0,0,0,0
f2cc6,0,0,5,0,0,0,0
f2cba,0,0,5,0,0,0,0
f2cb4,2,0,5,0,0,0,0
eacbc,2,0,3,0,0,0,0
eacda,2,0,3,0,0,0,0
ead0c,4,0,3,0,0,0,0
f2c40,0,0,5,0,0,0,0
ead60,0,0,3,0,0,0,0
ea972,0,0,1,0,0,0,0
ea76c,2,0,2,0,0,0,0
ea770,1,0,2,0,0,0,0
ea8c2,0,0,12,0,0,0,0
ea8d6,0,0,12,0,0,0,0
ea8e4,0,0,11,0,0,0,0
ea8e8,0,0,11,0,0,0,0
ea8f0,2,0,11,0,0,0,0
ea900,0,0,11,0,0,0,0
ea91a,4,0,12,0,0,0,0
ea962,0,0,1,0,0,0,0
44928,1,0,1,0,0,0,0
f2c36,0,0,5,0,0,0,0
f3728,1,0,463,0,0,0,0
ea982,0,0,1,0,0,0,0
ea98e,0,0,1,0,0,0,0
ea994,0,0,1,0,0,0,0
ea9a0,2,0,1,0,0,0,0
ea9ac,1,0,1,0,0,0,0
ea9f0,0,0,4,0,0,0,0
ea9f2,1,0,4,0,0,0,0
eaa6e,2,0,3,0,0,0,0
eaa7c,4,0,3,0,0,0,0
f2df2,1,0,5,0,0,0,0
eb2ee,2,0,2,0,0,0,0
f22a0,2,0,1,0,0,0,0
f229e,0,0,1,0,0,0,0
eb18e,0,0,1,0,0,0,0
eb192,0,0,1,0,0,0,0
eb1b0,0,0,1,0,0,0,0
eb1d2,1,0,1,0,0,0,0
eb226,2,0,1,0,0,0,0
eb234,1,0,1,0,0,0,0
eb286,0,0,2,0,0,0,0
f2274,2,0,1,0,0,0,0
f2272,1,0,3016,0,0,0,0
eb2ea,4,0,2,0,0,0,0
f22ac,0,0,1,0,0,0,0
f2268,4,0,2487,0,0,0,0
eb516,2,0,3,0,0,0,0
eb520,0,0,3,0,0,0,0
eb52e,0,0,3,0,0,0,0
eb534,0,0,3,0,0,0,0
eb538,0,0,3,0,0,0,0
eb550,0,0,3,0,0,0,0
eb55a,0,0,3,0,0,0,0
eb564,0,0,3,0,0,0,0
eb56a,0,0,3,0,0,0,0
eb56e,0,0,3,0,0,0,0
eae20,2,0,3,0,0,0,0
ead9a,0,0,3,0,0,0,0
eadb0,4,0,3,0,0,0,0
eade2,0,0,5,0,0,0,0
f2c26,0,0,5,0,0,0,0
f2c1e,0,0,5,0,0,0,0
f26a2,4,0,1,0,0,0,0
eadf2,0,0,2,0,0,0,0
f2666,4,0,819,0,0,0,0
f2654,2,0,819,0,0,0,0
f262c,0,0,819,0,0,0,0
f2624,0,0,819,0,0,0,0
ea732,4,0,1248,0,0,0,0
eae26,0,0,3,0,0,0,0
eae36,2,0,3,0,0,0,0
f230e,0,0,2487,0,0,0,0
f2304,0,0,2487,0,0,0,0
eb03e,1,0,3,0,0,0,0
f22fe,2,0,2487,0,0,0,0
f22f2,4,0,790,0,0,0,0
eb110,1,0,3,0,0,0,0
f22cc,0,0,790,0,0,0,0
eb138,0,0,1,0,0,0,0
f22b2,0,0,1,0,0,0,0
e6910,4,0,3,0,0,0,0
e685c,0,0,3,0,0,0,0
e6862,0,0,3,0,0,0,0
e6866,0,0,3,0,0,0,0
f3af6,0,0,122,0,0,0,0
f3af0,0,0,122,0,0,0,0
e68b0,0,0,3,0,0,0,0
f3ac6,0,0,212,0,0,0,0
e68be,0,0,3,0,0,0,0
e68ca,0,0,3,0,0,0,0
e68e4,0,0,3,0,0,0,0
e68f0,0,0,3,0,0,0,0
f3a9a,0,0,212,0,0,0,0
e6852,0,0,3,0,0,0,0
f3a96,0,0,212,0,0,0,0
f3a94,4,0,358,0,0,0,0
f3a8c,4,0,1029,0,0,0,0
e8f68,4,0,29,0,0,0,0
e9a06,1,0,3,0,0,0,0
e9a6e,0,0,2,0,0,0,0
f3a84,4,0,385,0,0,0,0
f3a7c,4,0,524,0,0,0,0
f3a74,4,0,372,0,0,0,0
f3a6c,4,0,178,0,0,0,0
f3a64,4,0,698,0,0,0,0
e67da,2,0,27,0,0,0,0
f3bba,4,0,5,0,0,0,0
f3ba2,0,0,6,0,0,0,0
f3ba0,0,0,6,0,0,0,0
f3b92,0,0,108,0,0,0,0
f3b82,0,0,108,0,0,0,0
f3b80,0,0,108,0,0,0,0
f3b72,1,0,442,0,0,0,0
f3b68,0,0,442,0,0,0,0
f3b5c,1,0,105,0,0,0,0
e67c8,0,0,27,0,0,0,0
f3b58,0,0,105,0,0,0,0
f3a5e,4,0,758,0,0,0,0
e67e6,1,0,27,0,0,0,0
e67ee,1,0,1,0,0,0,0
f3b4c,1,0,5,0,0,0,0
f3b48,0,0,5,0,0,0,0
f3b30,4,0,212,0,0,0,0
f3b26,0,0,102,0,0,0,0
e681e,1,0,28,0,0,0,0
f3b0e,0,0,12,0,0,0,0
f3b02,0,0,117,0,0,0,0
e6838,2,0,3,0,0,0,0
e6848,0,0,3,0,0,0,0
ea508,4,0,2,0,0,0,0
e9cc8,1,0,1,0,0,0,0
f37e2,4,0,3,0,0,0,0
f37de,4,0,2,0,0,0,0
ea4ae,1,0,4,0,0,0,0
ea4c0,0,0,2,0,0,0,0
f37da,4,0,5,0,0,0,0
ea4d8,0,0,2,0,0,0,0
ea4da,2,0,2,0,0,0,0
f37d6,4,0,439,0,0,0,0
f37d2,0,0,102,0,0,0,0
ea4de,0,0,2,0,0,0,0
ea4e6,0,0,2,0,0,0,0
f37e6,4,0,3,0,0,0,0
f37b4,0,0,332,0,0,0,0
ea644,0,0,1248,0,0,0,0
f37aa,0,0,335,0,0,0,0
ea66c,0,0,2,0,0,0,0
ea674,0,0,2,0,0,0,0
ea678,0,0,2,0,0,0,0
f3796,0,0,442,0,0,0,0
ea700,2,0,1248,0,0,0,0
ea70c,1,0,1248,0,0,0,0
ea710,2,0,2,0,0,0,0
f373e,4,0,2,0,0,0,0
f3834,1,0,539,0,0,0,0
f3a56,0,0,758,0,0,0,0
e9ab2,4,0,2,0,0,0,0
e9aba,0,0,2,0,0,0,0
e9abe,1,0,2,0,0,0,0
f3a00,4,0,24,0,0,0,0
e9b2c,0,0,4,0,0,0,0
e9b4a,0,0,4,0,0,0,0
e9b52,0,0,4,0,0,0,0
e9c30,2,0,4,0,0,0,0
e9c4a,0,0,4,0,0,0,0
f39ec,1,0,81,0,0,0,0
f21b6,0,0,3276,0,0,0,0
f3820,2,0,539,0,0,0,0
f3810,4,0,1432,0,0,0,0
e9c8a,4,0,4,0,0,0,0
e9c98,0,0,1,0,0,0,0
e9ca6,1,0,1,0,0,0,0
f380a,4,0,4342,0,0,0,0
e9cba,2,0,1,0,0,0,0
e9cc4,0,0,1,0,0,0,0
f37f2,4,0,14,0,0,0,0
f37ee,4,0,2,0,0,0,0
f37ea,4,0,1,0,0,0,0
f0be2,4,0,3,0,0,0,0
ed0e0,1,0,6,0,0,0,0
ed208,4,0,15,0,0,0,0
ed218,0,0,14,0,0,0,0
ed21c,4,0,14,0,0,0,0
ee0e8,0,0,2,0,0,0,0
f0c5c,0,0,3,0,0,0,0
f0c52,0,0,3,0,0,0,0
ee0f8,4,0,2,0,0,0,0
ee106,0,0,2,0,0,0,0
ee10e,0,0,2,0,0,0,0
ee118,0,0,2,0,0,0,0
ee182,2,0,2,0,0,0,0
ed0d0,2,0,4,0,0,0,0
ee18c,2,0,2,0,0,0,0
f0bc2,0,0,3,0,0,0,0
f0b90,1,0,3,0,0,0,0
ee24a,4,0,37,0,0,0,0
ee24c,1,0,2,0,0,0,0
ef0ea,0,0,2487,0,0,0,0
ef0ec,4,0,2487,0,0,0,0
f0b64,0,0,3,0,0,0,0
f0b58,0,0,3,0,0,0,0
ef5e8,0,0,7,0,0,0,0
ef5f2,0,0,7,0,0,0,0
f0d2a,0,0,1,0,0,0,0
f0ef4,1,0,1,0,0,0,0
f0e1e,0,0,3,0,0,0,0
f0e1a,0,0,3,0,0,0,0
ec1d0,0,0,3,0,0,0,0
ec1d8,4,0,3,0,0,0,0
ec206,0,0,8,0,0,0,0
f0e12,2,0,3,0,0,0,0
ec24c,4,0,8,0,0,0,0
ec254,1,0,8,0,0,0,0
f0e0e,0,0,3,0,0,0,0
f0d2e,0,0,1,0,0,0,0
ef5f8,0,0,7,0,0,0,0
f0d1a,2,0,1,0,0,0,0
eca0a,4,0,3,0,0,0,0
f0d14,0,0,1,0,0,0,0
ecc0e,0,0,4,0,0,0,0
f0d04,0,0,1,0,0,0,0
ecc34,4,0,4,0,0,0,0
ed082,2,0,6,0,0,0,0
ed090,2,0,6,0,0,0,0
ed0ba,4,0,10,0,0,0,0
ed0c2,0,0,4,0,0,0,0
f0cca,0,0,1,0,0,0,0
f0320,0,0,815,0,0,0,0
ef91e,2,0,1,0,0,0,0
ef92e,2,0,1,0,0,0,0
f07ce,1,0,2,0,0,0,0
ef94c,0,0,1,0,0,0,0
ef95a,4,0,1,0,0,0,0
f02c6,0,0,819,0,0,0,0
f02d0,0,0,819,0,0,0,0
f05e2,1,0,2,0,0,0,0
f02d6,0,0,819,0,0,0,0
f02de,0,0,819,0,0,0,0
f02f2,0,0,819,0,0,0,0
f0578,1,0,4,0,0,0,0
ef90e,2,0,1,0,0,0,0
f054e,1,0,815,0,0,0,0
f03b2,0,0,819,0,0,0,0
f03d2,4,0,819,0,0,0,0
f03d6,0,0,4,0,0,0,0
f03f0,0,0,4,0,0,0,0
f048c,0,0,4,0,0,0,0
f0406,0,0,4,0,0,0,0
f0410,0,0,4,0,0,0,0
f041c,0,0,4,0,0,0,0
f0424,0,0,4,0,0,0,0
f046a,0,0,2,0,0,0,0
f0aa2,0,0,3,0,0,0,0
ef60a,0,0,5,0,0,0,0
